image_id,ratio_area,color_min_R,color_max_R,color_mean_R,color_median_R,color_std_R,color_min_G,color_max_G,color_mean_G,color_median_G,color_std_G,color_min_B,color_max_B,color_mean_B,color_median_B,color_std_B,inscribed_circle_radius_norm,symmetry_loss_min,symmetry_angle,symmetry_score,hu_1,eccentricity,glcm_energy,hist_variance,hue_skewness
167,0.015881458333333334,6,249,109.2199998426118,102.0,52.84852831837702,3,241,95.94046266883163,85.0,47.959348916353456,6,247,95.96454830899499,89.0,42.49210344382367,0.1971964793162303,0.1974224845192587,-85.0,0.8025775154807413,2.97142377886458,0.5333887429315622,0.4990981593427132,2287.363112417337,-0.15328407287597656
168,0.01920825,10,255,154.22034350457955,151.0,52.60054354201796,0,255,123.1550043268824,116.0,48.497631954826446,0,255,92.55686651296655,76.0,56.79265096680459,0.30392552089024255,0.2117076346544715,-85.0,0.7882923653455285,3.1271643812525847,0.716912531666412,0.2121451037733267,2435.803476166251,2.305854558944702
169,0.024756,5,255,142.42604640674224,133.0,56.914768029111634,0,255,113.20874619672043,104.0,51.69619966238868,0,255,84.44810206252188,71.0,49.37521794178766,0.26213838354114927,0.1508398885611275,-85.0,0.8491601114388725,3.0981328093972724,0.6320669801636383,0.2755547679798938,2641.423042183791,1.8958238363265991
170,0.013032458333333333,9,255,118.2800072861142,119.0,49.581835335840125,5,255,90.74483900244148,83.0,51.915930581458426,0,255,63.87579731819867,54.0,45.552074406328266,0.21580868112332446,0.23344445254056156,35.0,0.7665555474594384,3.0717850095301387,0.7882975350650804,0.30274364038051543,2370.9152205029686,2.4184226989746094
171,0.021322791666666667,0,255,68.5280983177351,59.0,52.377731199222744,0,255,46.79783513413181,35.0,42.67526105211425,0,255,36.221576366229655,21.0,43.28683943423641,0.40694106471994534,0.07987265895556794,85.0,0.9201273410444321,3.1299299293388874,0.7428528752094442,0.26503897269103116,1987.9407594998422,1.5508596897125244
172,0.020887875,17,255,156.86657225491174,148.0,55.37096798783532,0,255,123.72102124264485,115.0,46.79895798039217,0,255,93.07205146105515,74.0,57.950681106267496,0.3202081990038228,0.16075989782886335,90.0,0.8392401021711366,3.1413304271768046,0.5152409305408704,0.26123487761950237,2231.892994056967,1.5976155996322632
173,0.012898375,7,255,124.26988997926209,119.0,51.28321245151179,3,255,101.94346820510502,104.0,45.80822019127806,0,255,85.13144344882389,82.0,49.39369557478709,0.22782492470907997,0.20065789473684215,-30.0,0.7993421052631579,3.074072806918616,0.6256685071658115,0.37455984555797395,2164.8181210375756,1.9075658321380615
174,0.022444125,12,255,131.04566102393412,124.0,47.10563415041958,5,255,107.77706534592444,110.0,42.891158497543756,0,255,76.48763753348419,73.0,39.13288327193576,0.19372437492249503,0.21269481971192228,-90.0,0.7873051802880777,3.056899684133345,0.6009692563787472,0.2867561854488141,1801.0486999848497,3.390058994293213
175,0.030173125,12,255,132.93105348115643,121.0,54.5605236838787,6,255,111.19686577860506,99.0,49.6464776931172,4,255,110.54515264450794,98.0,55.248476027762344,0.24017955043859648,0.24661109269170656,-60.0,0.7533889073082934,3.0515225616297554,0.6964685821827342,0.2661889289196402,2603.0831655277425,0.5030450224876404
176,0.027643916666666667,5,255,113.51835053656936,109.0,48.61770483456435,0,255,102.55349812513077,103.0,47.263450418568155,0,255,92.22117887200763,84.0,50.10983238378495,0.19997007581922743,0.23799077465744134,5.0,0.7620092253425587,3.057307466209264,0.45063290611444945,0.36657819200954184,2179.33885118896,0.9729295969009399
177,0.02409025,1,252,88.55936802781093,89.0,57.330508555057996,1,237,70.75381794911708,62.0,51.996186308824875,0,255,62.4681073695498,53.0,52.923598634374315,0.28233529471017266,0.23279960966477975,-90.0,0.7672003903352203,3.1320092449774557,0.5952888134703843,0.1990067901458652,2723.3601372159874,-0.010113791562616825
178,0.026822125,14,255,126.3045137017263,117.0,47.45433073158007,10,255,98.99849941980672,93.0,40.265472090940705,0,255,81.62017923078955,68.0,50.34489333504624,0.3753483134104793,0.12897217446346243,80.0,0.8710278255365376,3.123751859371272,0.7883666300131785,0.15568313456710622,1715.3737415645649,1.4990332126617432
179,0.016852458333333334,3,255,114.57967983188084,114.0,70.22782560661629,0,255,104.6268125347673,101.0,67.79219350348347,0,255,90.02023858087645,82.0,68.27985913811682,0.2809419194903973,0.2223632327980154,40.0,0.7776367672019846,3.1134062956127218,0.7756748948498201,0.2930678680927595,4591.021032996956,1.333491325378418
180,0.015003875,7,255,83.9361212316442,76.0,49.06779075352426,5,237,73.54249605669473,66.0,43.73981715896582,5,255,87.8287605802768,77.0,51.010609956554234,0.11531007751937984,0.2516596758324271,-35.0,0.7483403241675729,2.8557752917705734,0.5548870012458587,0.5214199564590968,2035.752746319274,-1.1589937210083008
181,0.012524125,3,255,115.28253502588265,107.0,53.53832162183269,0,255,106.38058785201872,97.0,51.91366112461197,0,255,95.54267771604069,87.0,46.092800979780655,0.19057396975430577,0.1884013429752066,-40.0,0.8115986570247934,3.017343240821733,0.8330449480819225,0.39217018674149334,2526.195492506864,0.563427746295929
182,0.014082125,2,255,151.89896954796794,159.0,58.44236078020114,0,255,140.13110971074565,145.0,56.116671050174226,0,255,141.62204628898218,141.0,54.284531489752986,0.24277652994791668,0.11459951579851202,80.0,0.885400484201488,2.980497726889515,0.8727359368781252,0.395710833115249,3041.2498055544875,-0.48593106865882874
183,0.024415083333333334,32,255,162.51008810775664,164.0,44.82970814658484,17,249,140.527699419953,145.0,43.47753731353748,0,255,132.0375434949922,132.0,56.81821990132435,0.27348847565827544,0.20008718715198404,75.0,0.799912812848016,3.1074067693866705,0.5634232172306841,0.27981021569890624,1875.7304820828504,0.4220932424068451
184,0.02372025,13,255,138.1780387596763,139.0,44.34783151543099,7,234,122.6260005656039,128.0,41.26609623712374,7,255,123.3543561161631,123.0,47.29536331701245,0.22466416917405688,0.23098462712890577,75.0,0.7690153728710942,3.1175178898168734,0.711984694102666,0.30794233946888677,1688.7610360462525,0.05815168097615242
185,0.02372025,37,255,108.9229953118111,96.0,55.64845686713778,16,246,115.49717461527517,105.0,36.50526165374716,17,255,96.28964540850829,77.0,54.04095579407532,0.22466416917405688,0.23098462712890577,75.0,0.7690153728710942,3.1175178898168734,0.711984694102666,0.32208607739253486,1813.689093216304,0.8166021704673767
186,0.01897225,0,249,116.91971126475944,115.0,54.24086963712815,0,234,97.98974607465223,102.0,48.008739219312545,1,255,91.5524690687376,86.0,45.074367656342424,0.3326307131920332,0.1839230711441665,-80.0,0.8160769288558335,3.1444896260250115,0.44448637721839124,0.20716708128507522,2324.293688293286,0.4550926089286804
187,0.0105845,4,255,111.39740294500841,105.0,57.96437249172151,3,245,89.18324234325368,80.0,53.691917032860076,0,255,82.05447990017989,72.0,52.42828756507192,0.33067552971117425,0.1425786811999803,90.0,0.8574213188000197,3.059930363067193,0.7753028364950342,0.2433379039951848,2793.0284153238354,0.33897048234939575
188,0.037367875,22,255,215.19449830573865,235.0,45.71318990731523,26,255,213.31682074279897,233.0,43.73417619597983,33,255,218.48960529675497,238.0,49.95050329016006,0.16162457466125488,0.14620193980514962,40.0,0.8537980601948504,2.8326978262188387,0.9489735597283272,0.6236512247475947,1971.6394158505332,-0.860995352268219
189,0.03958004166666667,30,255,180.74024006955364,194.0,39.12354259379558,31,255,178.9608992293102,193.0,37.46406923143032,27,255,185.1413839997137,195.0,42.98854678556569,0.24305754583238978,0.1363300622559882,75.0,0.8636699377440118,2.8472309563901783,0.9527620996316171,0.4672742347541588,1432.194549419904,-0.5529715418815613
190,0.023845125,0,255,79.79023938493798,82.0,61.013427926518006,0,255,68.8477966101695,66.0,53.78952429229777,0,255,71.69200244626944,68.0,57.2158372981996,0.44862155388471175,0.08906684462240022,5.0,0.9109331553775998,3.1862189831877057,0.5989704169417033,0.21322418035326973,3109.137511466221,-0.0595456138253212
191,0.011769375,5,255,79.30314594093264,75.0,45.50446667573188,5,255,72.77753981542774,71.0,44.162287747892115,1,255,54.56005678057,48.0,35.30117145194753,0.18514313094917384,0.2098199885541855,-20.0,0.7901800114458145,3.0055157798263297,0.7152448989211558,0.4203947248561857,1847.662814436923,2.031841993331909
192,0.0324855,0,255,187.38082718820135,215.0,59.4376940449237,2,255,186.91432766912473,212.0,59.443060702138006,0,255,175.93841359410067,192.0,60.31988025907818,0.30516120230797494,0.1403789069320761,-85.0,0.8596210930679239,3.07425005042595,0.8119730703888959,0.3375805186012403,3432.8247613283606,0.6929179430007935
193,0.041817125,10,255,191.44914430134315,216.0,56.07439769772244,8,255,190.13033508838245,213.0,57.07668743392262,5,255,181.50384538279786,195.0,57.44981421215003,0.31827157757916746,0.13231810027252433,-85.0,0.8676818997274757,3.0877322314243645,0.7875250663443392,0.3262200607470631,3107.9686407412196,0.5686546564102173
194,0.022354625,3,255,143.83966991742344,133.0,62.00483185872561,1,255,110.47138520256507,94.0,58.785307229042246,0,255,110.49544999655232,97.0,59.54518923653895,0.16323951842292908,0.19219564135683587,65.0,0.8078043586431641,3.048204517549874,0.4997749589461538,0.4455238317748328,3395.1696569303626,0.35379987955093384
195,0.024717625,0,255,104.50602356835954,91.0,55.25941477300706,0,255,77.85258903031253,61.0,54.03211066647749,0,255,70.50124483146314,55.0,50.4708475419166,0.24538664115491762,0.2256963973253343,40.0,0.7743036026746657,3.1180647907819883,0.5958028296724915,0.2588132064428732,2820.8043238551813,0.9554741978645325
196,0.02660525,3,248,90.89713931341643,93.0,53.04130635387575,0,230,55.40740705939836,47.0,40.96566604507739,0,249,80.84838689975616,77.0,49.572317405416264,0.22316843398073885,0.23256016742239272,-50.0,0.7674398325776073,3.075044233144359,0.6438201000774117,0.2985577801398204,1901.9835745352618,-1.865558385848999
197,0.023532875,0,255,70.2569709642835,57.0,54.402032489556994,0,255,47.170985548595176,31.0,42.63101399772104,0,255,57.46260621472431,41.0,50.68968642337032,0.17780677508061707,0.15950390258222535,70.0,0.8404960974177746,2.9870937255552286,0.4604709267643389,0.585856387360526,2135.808548281917,-0.4372917413711548
198,0.02349525,0,255,63.247954417288234,53.0,50.86958284261732,0,255,40.83892299671217,27.0,38.72865953066439,0,255,50.63666301352372,34.0,47.043802375827354,0.21495702643143502,0.2471433734148104,-5.0,0.7528566265851896,3.0620446910218138,0.6678912202984634,0.4743119146667387,1795.4059879657943,-0.3369401693344116
199,0.03651925,0,255,73.70861245874418,65.0,52.851907575233966,0,255,60.3051915615741,50.0,47.79246773216515,0,255,49.69989370995591,33.0,47.41374963235202,0.16046537835913968,0.22607215301327366,-85.0,0.7739278469867263,2.9994249543164346,0.7455430921170009,0.48336909771158615,2372.719496972998,1.6737785339355469
200,0.028376708333333334,4,255,140.88059142721235,141.0,83.3155613127318,0,230,74.5663102012532,59.0,50.70289510573032,0,255,91.13554347762255,89.0,51.53460285702659,0.31063973563058034,0.164166281460701,-70.0,0.835833718539299,3.1045321276920923,0.7686693947244877,0.3383188878050203,2664.962621689975,-0.7305107712745667
201,0.020289625,0,255,63.19197795405589,40.0,64.62874013166312,0,207,36.0847976212722,19.0,37.046277971930806,0,234,42.038533172615885,26.0,43.64270786590721,0.1894046804292606,0.21747889689779076,70.0,0.7825211031022092,3.0860030042082016,0.6728227667262858,0.558131278385699,1792.9533151929272,-0.8106482625007629
202,0.03662225,0,236,81.03525642484287,97.0,54.42803453729337,0,197,61.553980285164265,66.0,41.67275473105017,0,206,58.71253293770167,59.0,40.749021837562644,0.2167449139280125,0.2335578403939177,15.0,0.7664421596060823,3.097275535666621,0.4951450623374191,0.3799175707706773,1995.2557260715212,0.7221059799194336
203,0.06901879166666666,4,255,116.35957218965497,117.0,52.18913002474859,2,255,105.57688067509872,103.0,55.41983164759429,0,255,81.4149897621204,79.0,47.73642711867998,0.31105806033921124,0.1253418520254339,75.0,0.8746581479745661,3.0304912797233285,0.8638025853141574,0.28863917128155514,2753.3046308275657,2.2251956462860107
204,0.03745425,0,230,50.546216477493324,27.0,51.381399490197396,0,208,44.90880632231667,21.0,49.42014671872442,0,255,47.06890448553861,25.0,49.71728414422949,0.25178570217556423,0.2236493201267904,-40.0,0.7763506798732096,3.1201497593867775,0.7387875423731317,0.5170174180135308,2449.108489457238,-0.5746866464614868
205,0.034826875,0,225,61.444168191701344,47.0,49.53137005537899,0,201,57.85716710515149,39.0,49.476259308911544,0,226,50.10669226254583,34.0,45.70594404119882,0.2394581330128205,0.2120796386146897,-80.0,0.7879203613853103,3.1445139978445797,0.6713574619190144,0.3425658287875204,2288.7257067086416,0.4910362660884857
206,0.021623041666666665,15,255,140.18338357637165,138.0,55.127345731295065,0,255,112.8306314524614,107.0,48.45585307068532,0,255,105.6612322416572,99.0,54.407251054619735,0.2327780512920824,0.2006128150000731,-65.0,0.7993871849999269,3.0438104453730666,0.65798654513801,0.3499871748101183,2459.8091164822613,0.5695679783821106
207,0.0633095,13,255,187.231731274857,201.0,55.810577883871375,11,255,170.20469962308508,184.0,53.60578462490218,10,255,152.6849676953564,166.0,48.71380366028685,0.16619320824032738,0.1252456083584217,-65.0,0.8747543916415783,3.0079406737993692,0.7795783920434257,0.445925003211501,2841.1357788711357,3.8983571529388428
208,0.027100666666666665,19,255,155.25424125479256,159.0,45.78149720192646,17,255,136.09955816499468,133.0,49.94166779232677,13,255,127.12939969811345,128.0,55.07515094507995,0.24170212765957447,0.11338912392304601,-90.0,0.886610876076954,2.948454618707849,0.8861591218503422,0.4815842972641573,2342.725964457692,2.157949447631836
209,0.010833,0,255,64.54648917675657,47.0,54.56060908347618,0,255,56.38213664825613,36.0,50.02745485386406,0,255,42.2613770981092,25.0,42.45164340230378,0.3172514619883041,0.12428150147448391,85.0,0.8757184985255161,3.1635266021791897,0.46353921140730336,0.432027457731634,2381.458877750331,1.207669734954834
210,0.012324125,0,255,56.53047894760118,37.0,51.182471520078686,0,255,47.467245209333335,29.0,45.13379073401163,0,255,36.94698884530731,19.0,46.03774724228672,0.3566009104704097,0.14289506631223614,90.0,0.8571049336877639,3.1445633739890106,0.5215931236762653,0.41993994547880986,2055.2102801746973,1.1125199794769287
211,0.013546875,0,255,72.60917358955983,52.0,59.910541434454416,0,255,72.53419104417016,55.0,58.76007670969313,0,255,76.91840469475193,62.0,60.878061692209215,0.1791161073591428,0.1402705956254291,85.0,0.8597294043745709,3.0366562485635256,0.6529361768793175,0.5745555339668551,3470.3602135533924,-0.5443434119224548
212,0.006400375,2,255,72.46266150291275,66.0,49.45984264514448,3,255,80.82932274546816,74.0,54.57281032037614,0,255,64.79926449051322,47.0,54.52130420734984,0.3003970857650515,0.1759654833350286,0.0,0.8240345166649714,3.133537734672617,0.4839515870371593,0.22985050864870948,2647.9515497008842,0.3639990985393524
213,0.013624,4,255,117.57005859112203,113.0,52.04445390069039,2,255,101.40547135884921,107.0,50.80090358189473,0,255,74.79342654092204,67.0,46.896418760284945,0.19679623858659392,0.2432772175459066,85.0,0.7567227824540934,3.0503633639967176,0.6203627438136898,0.2389389360078802,2352.9292036448487,1.8900278806686401
214,0.03511875,0,255,64.97819576250781,60.0,51.635518882797925,0,255,56.22387921617188,43.0,48.025367666883845,0,255,46.83875207124244,31.0,47.179775436426624,0.2705192629815745,0.2607298557884823,-55.0,0.7392701442115177,3.107245489153404,0.6057250620870314,0.3812542203317044,2329.7175693282934,0.863106369972229
215,0.016076375,3,247,69.99090826627273,51.0,57.365808444168216,2,255,58.9332192979046,43.0,47.979850328634974,0,255,45.41835970402623,31.0,41.08982241752785,0.3210564482983925,0.16221795291039898,0.0,0.837782047089601,3.1310579030390087,0.44997707415408084,0.2962671510091101,2293.7222103569175,0.29041552543640137
216,0.0360285,0,255,115.65469842316166,119.0,67.87479145674853,0,255,94.63829282818996,94.0,62.417306582670825,0,255,84.80200068231362,72.0,62.91032751615942,0.21246453936431786,0.176290825888187,-90.0,0.823709174111813,3.078506794835179,0.1704341072035745,0.3374247422091172,3978.055628777709,0.8693745136260986
217,0.02317775,3,255,114.63359368680287,115.0,54.78642501498963,0,255,97.71041983120466,104.0,54.35289745773098,0,255,75.56365956911351,63.0,53.27421736918164,0.2711811148243033,0.21569675998741744,85.0,0.7843032400125826,3.1062875889711323,0.6414056269326887,0.23690385654384324,2743.670984899372,1.6935263872146606
218,0.019377375,2,255,141.6446498629548,146.0,64.15158662727768,1,255,118.02988122749503,116.0,63.1365108202136,0,255,98.93994088246359,93.0,61.66060311059679,0.2129059987328596,0.1895673651230907,-20.0,0.8104326348769093,3.042769022816516,0.5102859114793012,0.3877236237723192,3784.1631013431156,0.9808251261711121
219,0.04788425,0,255,89.93957054787606,80.0,63.12056246889601,0,255,74.28204530185573,62.0,57.887977519828404,0,255,65.71618199413102,48.0,58.02691801495075,0.2903972620275058,0.112412230937464,90.0,0.887587769062536,3.116273374374855,0.720176845413274,0.2595877985227837,3461.465388136811,1.0599019527435303
220,0.043416166666666665,0,255,86.24973896954388,73.0,69.1557852967155,0,255,76.09056317320906,58.0,65.67384271858339,0,255,64.88385008406716,43.0,64.15697621731051,0.2936192327366644,0.14879579351548067,-80.0,0.8512042064845193,3.1104738027754237,0.7890587904148667,0.26476603773347807,4359.414641647536,1.7499529123306274
221,0.038485875,0,255,94.69834378795981,81.0,65.11806785389338,0,255,80.73954880185,64.0,60.95054038114108,0,255,69.59070299694481,48.0,62.48451628133903,0.2829224870011613,0.21128211229622162,-90.0,0.7887178877037784,3.109171008870775,0.3969718703285403,0.3415711189603636,3779.8193400625605,1.2440472841262817
222,0.0401345,2,255,111.52208312094406,106.0,68.45652256617664,0,255,95.65807627742417,87.0,64.46095169121233,0,255,84.60753680001079,65.0,68.33650234159933,0.23455444971720377,0.2484117368495501,-80.0,0.7515882631504499,3.1151242071215806,0.5512869995358849,0.3571232421738009,4219.553785776342,1.05338716506958
223,0.007721125,18,255,143.71589553728998,139.0,59.16890176264559,14,255,136.40988499171573,131.0,57.78201564907314,0,255,125.04441122342693,125.0,58.55498722084979,0.45962937260086917,0.04280155642023342,90.0,0.9571984435797666,3.187075833267281,0.442390663267474,0.09965635747394964,3307.406437615818,1.6516976356506348
224,0.022474,11,255,136.77090590881028,136.0,47.92917700631625,12,254,127.46885782035334,123.0,43.61535928857308,0,255,106.50591140585226,104.0,47.028347111548506,0.1927274974173892,0.07750929286457209,80.0,0.9224907071354279,2.902250242625251,0.9126885779838989,0.5281222583915387,1995.0548192050255,3.905874252319336
225,0.032730125,15,240,106.06038697809043,106.0,35.35617470221026,8,236,87.06612361998283,86.0,39.827129202937556,0,246,74.34407876130321,69.0,42.36542526275013,0.19021047447806588,0.3401340444286861,65.0,0.6598659555713139,3.037842970675461,0.5525430366961781,0.43354966099787373,1440.7000153562433,7.269949436187744
226,0.02533125,1,255,86.69553559678906,80.0,62.36517489182101,0,255,83.51134853270167,72.0,64.12608876329321,0,255,68.93354882221345,53.0,59.709958159875015,0.29386262265508045,0.21227605727605725,75.0,0.7877239427239427,3.063772577611513,0.7076143517350864,0.38360173941000925,3864.91867454444,1.2269775867462158
227,0.029271,3,255,85.49354244986911,72.0,60.75407725366529,0,253,71.55229170788785,54.0,58.14971472964742,0,255,67.54201998260525,55.0,55.42567981820382,0.23132340626050069,0.1815881423511696,80.0,0.8184118576488304,3.1095712131560354,0.5565463034262629,0.3764497216054511,3354.6746600015395,0.3878129720687866
228,0.0130305,2,255,91.38166574469922,97.0,66.08724032888216,1,255,77.06611625743037,72.0,61.519334897417764,0,255,79.05438115733028,66.0,71.49639044803078,0.2573670212940503,0.17945373689101285,10.0,0.8205462631089872,3.1009072395414403,0.6712320549430779,0.4162591242171405,3929.7238972425776,0.5082409381866455
229,0.026777,0,255,100.58192421821147,97.0,43.7701522940067,0,250,80.20700338125388,83.0,38.25304211980186,0,236,54.82732109152415,51.0,31.026871741877073,0.21790953742133246,0.23921094008606425,-80.0,0.7607890599139358,3.062887283743799,0.5574930974089274,0.287373733941656,1416.3110173713821,3.7043142318725586
230,0.026699625,2,234,83.80093539763763,76.0,56.36763387478634,1,223,73.23899612513792,63.0,52.236792712647755,0,255,77.4372539197281,58.0,61.88423699150049,0.3179597298859994,0.12347195997128158,-90.0,0.8765280400287184,3.090914865796279,0.8098730925254438,0.3297332340274594,2922.521831392803,0.43910685181617737
231,0.017302416666666667,14,255,148.10265857535038,154.0,48.968933869207234,7,242,124.11389250108365,126.0,46.14389920388488,8,255,121.5340172422097,113.0,58.61798339952503,0.29073689057190083,0.18043194154289366,25.0,0.8195680584571063,3.119508777094716,0.7408122150245319,0.26782732850332985,2219.0345488191224,0.35419413447380066
232,0.008178208333333332,17,255,149.51039851639,157.0,45.5925164998537,10,255,128.50910952832209,138.0,45.69905499646456,4,255,115.63717788035338,119.0,43.14931833621659,0.38268350609598706,0.12725301908030962,-90.0,0.8727469809196904,3.125100549887468,0.6846872919034045,0.1183662585245564,1990.676352010234,1.9719539880752563
233,0.0129755,4,250,102.01200315974029,116.0,46.67963139990909,3,235,93.91468380119325,107.0,44.53264811656441,2,233,83.52442376484339,86.0,37.24224777421259,0.25158611635100747,0.09898781490618225,90.0,0.9010121850938178,3.0456626597754726,0.7943247383328828,0.36732735998682325,1935.4397569777993,0.7809509038925171
234,0.03939170833333333,7,255,121.85409639255134,123.0,55.30799123179568,8,249,112.36629381058911,120.0,46.37468510190334,4,255,93.6615418788773,92.0,40.50772031231789,0.18447566060894563,0.1439858172428412,-80.0,0.8560141827571588,2.99773659838593,0.4796896308472602,0.4997884132332656,2184.194011370743,1.5966688394546509
235,0.007349916666666667,2,255,83.38838782093072,82.0,53.31500600725954,0,255,80.85128202221075,75.0,54.211093852223776,1,255,71.8539293994932,54.0,58.6292588012036,0.16172384990126554,0.14600961113240363,0.0,0.8539903888675964,2.951517938300883,0.6578784763843684,0.5092903471588452,2839.5192577141975,-0.18240715563297272
236,0.1181235,3,255,56.33527609482717,24.0,63.37186905569067,0,255,34.13410098456138,18.0,42.000798399678615,0,255,26.87940780989415,14.0,43.2808996453561,0.31277576957161973,0.19069837393743505,-20.0,0.809301626062565,3.149047699731992,0.6733981469849649,0.4181149611261549,2031.0083815133746,1.1539747714996338
237,0.0686645,0,255,115.06074564743676,105.0,78.50033168521725,0,255,89.37333769434147,71.0,68.06060341673802,0,255,72.4302785846789,47.0,64.39497801245734,0.355346924898135,0.015122914888350714,-85.0,0.9848770851116493,3.0241073415671784,0.8948889050008669,0.3863223369243814,4756.2380750895645,2.842970848083496
238,0.07400491666666667,0,255,79.10468896385846,61.0,62.96621184696843,0,255,66.19812761242433,49.0,57.87453048789693,0,255,59.510274597326315,42.0,57.033764673840004,0.15510662985562768,0.127028007855862,75.0,0.872971992144138,2.8215449944515583,0.9417691159188573,0.6407401640299026,3328.4413739478546,1.0139734745025635
239,0.022765875,2,226,92.28971237399433,98.0,51.08945972814828,0,218,72.56514776612177,72.0,46.22124063936398,0,233,59.037111734174715,53.0,42.25968535673101,0.1970463314571896,0.19108915549282524,85.0,0.8089108445071748,3.0002759347723065,0.8127524239812247,0.36736413852542793,2129.828847947214,1.302689552307129
240,0.02347975,3,236,93.43870103367198,84.0,55.59061821749755,1,231,75.83608180648596,64.0,53.87960648629098,0,245,59.99813317953951,50.0,46.70081717207388,0.1722808228069342,0.15749184416237627,-15.0,0.8425081558376237,3.0059256636806233,0.7295207733428097,0.4205078094222377,2766.8639349002137,1.3742011785507202
241,0.020355916666666668,3,220,94.15071782087023,99.0,50.09547143966169,2,210,73.51186134001416,66.0,45.76623351950431,0,214,54.52845698191837,45.0,38.62373678692483,0.16392871846004026,0.21890270303705073,-65.0,0.7810972969629493,2.9924659441956694,0.7222562629240821,0.4349749279418513,2041.8736304285628,2.124401569366455
242,0.02675120833333333,2,228,86.80242473705277,87.0,55.000063645419424,0,221,67.48655476451174,54.0,50.84481468246039,0,216,45.585321369552794,35.0,38.468573502476225,0.1746559114619745,0.23881865320916362,-50.0,0.7611813467908364,3.0365602111608148,0.5969762392145676,0.47716325177251456,2466.5221095164316,2.1004302501678467
243,0.024148125,2,253,88.77267354886354,92.0,53.073578292384084,0,242,70.71491106230039,69.0,46.6182201422178,2,255,81.3294654765746,80.0,51.08423592321379,0.3066430621676975,0.12040927612879615,85.0,0.8795907238712039,3.0944600914058404,0.8223542348368823,0.2668148379742285,2338.197771858407,-1.1209516525268555
244,0.006230625,13,228,113.50226365381143,110.0,52.716019743480864,9,218,88.22143014772264,71.0,54.187540762161774,2,202,63.12299297163913,39.0,53.01228019181602,0.15009623826152146,0.19554272887606228,5.0,0.8044572711239377,3.008868705685522,0.6472069981077677,0.3715565348231625,2809.2658191472524,10.264715194702148
245,0.007295375,2,255,75.54223349210156,72.0,37.89038531764814,2,255,62.235833647443144,56.0,37.472742341702876,0,248,43.96094187255137,40.0,27.6081140765439,0.17327893613681966,0.13778378175541295,-15.0,0.862216218244587,2.931470870685236,0.7396326188352127,0.5119032253355607,1303.3563852997709,4.015528678894043
246,0.00625025,7,214,98.70233048022826,98.0,46.79970094784498,7,208,75.14633495986988,70.0,43.467139538454795,0,204,55.65926725861931,47.0,38.47461658749384,0.1898928206096324,0.2038214533488636,15.0,0.7961785466511364,3.0785128352686852,0.776276010828967,0.29807480853131324,1847.0229539179818,2.547612190246582
247,0.020050375,7,255,89.27776507846788,82.0,52.397706367930226,2,255,65.28801619231281,52.0,46.71002579069586,0,255,56.712492934565766,46.0,39.26795526690598,0.203319812211834,0.22582277237449655,-80.0,0.7741772276255035,3.041454425593695,0.7525509674763777,0.3331395730987037,2187.83654486165,1.2513107061386108
248,0.0070325,5,252,79.89670657795736,60.0,54.35622310050382,4,239,60.23847835488859,37.0,52.16446045245886,0,233,57.19392621644519,31.0,51.85769309288257,0.15488725971971823,0.2516184025617988,55.0,0.7483815974382012,3.0267403985070027,0.6485227943658642,0.42813276043593573,2726.8531188179845,1.2976773977279663
249,0.01195925,6,255,140.45236768025865,141.0,57.82795131121008,3,255,111.76828715961983,119.0,52.95757449485156,3,255,103.18167660748627,102.0,53.475086790882266,0.19640633336882243,0.17828692863687268,-5.0,0.8217130713631273,3.0419410124331856,0.3895930358472373,0.33570662419597497,2883.875680850871,1.3988406658172607
250,0.023366666666666668,0,255,127.06018070258965,125.0,62.59174498681554,0,255,101.62548523477606,96.0,60.36106445788355,0,255,77.4290322408084,63.0,59.83914357067017,0.2384489988669371,0.2094625277737232,85.0,0.7905374722262768,3.0657851728108567,0.6874166098046317,0.27290875926244,3620.6280882181923,4.497649669647217
